support,itemsets
0.01268076840060436,"frozenset({'HAND OVER THE CHOCOLATE   SIGN ', 'PLEASE ONE PERSON METAL SIGN'})"
0.01343621843298079,"frozenset({'HAND OVER THE CHOCOLATE   SIGN ', 'GIN + TONIC DIET METAL SIGN'})"
0.012195121951219513,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})"
0.011979279084826246,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
0.010468379020073387,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
0.016080293546298294,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.014461472048348802,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010684221886466653,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01300453270019426,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
0.01025253615368012,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.011277789769048132,"frozenset({'HOME BUILDING BLOCK WORD', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.022339736671703,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.015810489963306713,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})"
0.011709475501834665,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})"
0.012518886250809411,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})"
0.01025253615368012,"frozenset({'REGENCY TEA PLATE ROSES ', 'ROSES REGENCY TEACUP AND SAUCER '})"
0.012357004101014462,"frozenset({'REGENCY TEA PLATE ROSES ', 'REGENCY TEA PLATE GREEN '})"
0.01133175048564645,"frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN'})"
0.012195121951219513,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE CHOCOLATE'})"
0.012249082667817828,"frozenset({'JUMBO BAG VINTAGE DOILY ', 'LUNCH BAG VINTAGE DOILY '})"
0.010792143319663286,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE DOILY '})"
0.010198575437081804,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG VINTAGE DOILY '})"
0.01025253615368012,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG VINTAGE DOILY '})"
0.013166414849989207,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE DOILY '})"
0.010036693287286855,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})"
0.010684221886466653,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.010792143319663286,"frozenset({'IVORY DINER WALL CLOCK', 'RED DINER WALL CLOCK'})"
0.011277789769048132,"frozenset({'HAND WARMER UNION JACK', 'HAND WARMER OWL DESIGN'})"
0.01025253615368012,"frozenset({'HAND WARMER UNION JACK', 'HAND WARMER SCOTTY DOG DESIGN'})"
0.014029786315562271,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
0.012303043384416144,"frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY', 'HOT WATER BOTTLE KEEP CALM'})"
0.013813943449169004,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.013220375566587525,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
0.014407511331750486,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN'})"
0.011007986186056551,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SPACEBOY DESIGN'})"
0.010738182603064968,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SPACEBOY DESIGN'})"
0.011385711202244766,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})"
0.013220375566587525,"frozenset({'JUMBO BAG VINTAGE CHRISTMAS ', ""JUMBO BAG 50'S CHRISTMAS ""})"
0.022879343837686163,"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})"
0.010198575437081804,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '60 CAKE CASES DOLLY GIRL DESIGN'})"
0.016835743578674726,"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG APPLES'})"
0.011061946902654867,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PEARS'})"
0.012950571983595942,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS'})"
0.010954025469458234,"frozenset({'CHRISTMAS CRAFT WHITE FAIRY ', 'CHRISTMAS CRAFT LITTLE FRIENDS'})"
0.010846104036261602,"frozenset({'FELTCRAFT CUSHION RABBIT', 'FELTCRAFT CUSHION BUTTERFLY'})"
0.021368443772933305,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK'})"
0.018508525793222534,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
0.014407511331750486,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
0.011115907619253183,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'RECIPE BOX RETROSPOT '})"
0.014407511331750486,"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})"
0.010900064752859918,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN '})"
0.010630261169868337,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES '})"
0.010144614720483489,"frozenset({'BLUE DINER WALL CLOCK', 'RED DINER WALL CLOCK'})"
0.011385711202244766,"frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})"
0.012357004101014462,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'SET/6 RED SPOTTY PAPER PLATES'})"
0.012734729117202677,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/6 RED SPOTTY PAPER PLATES'})"
0.010360457586876754,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
0.010198575437081804,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG DOLLY GIRL DESIGN'})"
0.01176343621843298,"frozenset({'LOVE HOT WATER BOTTLE', 'HOT WATER BOTTLE KEEP CALM'})"
0.010684221886466653,"frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS', 'CHRISTMAS CRAFT TREE TOP ANGEL'})"
